source_id,name,address,facility_type,business_type,risk_class,latest_inspection_date,latest_remark,inspection_count,latitude,longitude,source
BDF74BC7-18A0-493D-A5A6-D089D429C8B7,Kockkompaniet i Bromma AB,Ranhammarsvägen 15,,"Restaurang-, catering- och barverksamhet",7.0,2025-06-10,,22,59.34810516546985,17.961032869053543,Stockholms stad livsmedelskontroll
344F76A5-6362-4BC3-92D8-1C12BC116CF4,Koh Phangan Östermalm,Nybrogatan 8,,"Restaurang-, catering- och barverksamhet",6.0,2025-05-21,Utan avvikelse,25,59.3341565430252,18.077094137926053,Stockholms stad livsmedelskontroll
C0B5DB29-E324-410E-B744-508BCC0D8EE6,Koi Sushi Bowl,Hägerstensvägen 155,,"Restaurang-, catering- och barverksamhet",,2025-02-26,Utan avvikelse,23,59.30530634318635,17.997691820669516,Stockholms stad livsmedelskontroll
32D68EAB-727D-45B9-B191-FBF5F6340DC0,Koi Sushi Gyoza,Arenavägen 63,,"Restaurang-, catering- och barverksamhet",6.0,2025-04-24,Utan avvikelse,17,59.29219676354375,18.082088054876383,Stockholms stad livsmedelskontroll
3433690D-3DC2-4A2F-A2D7-254C8B22EFA5,Kokukujira,Hanstavägen 55,,"Restaurang-, catering- och barverksamhet",6.0,2025-05-14,Utan avvikelse,21,59.4026604533144,17.944763309072684,Stockholms stad livsmedelskontroll
06C5C751-A3BA-43D2-BBD5-6D30360162F8,Kokvrån,Kärrtorpsplan 7,,"Restaurang-, catering- och barverksamhet",7.0,2025-03-18,Utan avvikelse,19,59.28343850420718,18.113942937432146,Stockholms stad livsmedelskontroll
1381B37F-B10A-4283-80F3-FA9F431F4725,Kom Hotel Frukostservering,Döbelnsgatan 17,,"Restaurang-, catering- och barverksamhet",7.0,2024-09-04,Utan avvikelse,7,59.33951434129383,18.062626881908578,Stockholms stad livsmedelskontroll
7E006024-8428-42D8-A80D-1D290DC2D0F0,Kombucheriet AB,Ljusnevägen 3,,Framställning av drycker,8.0,2024-09-23,Avvikelse,13,59.2783149250141,18.13946487261387,Stockholms stad livsmedelskontroll
CDD9D2CA-DA15-4B25-95C0-D035BB3F249C,Kondomkungen.se,Linta Gårdsväg 5,,Detaljhandel,,2024-07-03,,5,59.3449198072716,17.950020501568968,Stockholms stad livsmedelskontroll
2B1ED20A-BED2-426F-B963-184801EC7774,Korvcashen,Stallarholmsvägen 8,,Transport och lagring,7.0,2024-10-15,Utan avvikelse,12,59.26222625396036,18.06102982917674,Stockholms stad livsmedelskontroll
F9E42D69-A9EA-4F3E-A887-D4FCFD7C2EE1,Kringelgården,Tellusborgsvägen 69,,"Restaurang-, catering- och barverksamhet",7.0,2024-06-12,Utan avvikelse,7,59.29877578010367,18.003154049433878,Stockholms stad livsmedelskontroll
DD885CB0-398E-4B80-9DE7-C4E73CA8AF17,Kronans Apotek Hammarby Sjöstad,Hammarby allé 91,,Detaljhandel,,2025-10-09,Utan avvikelse,1,59.30404758859636,18.092832946868857,Stockholms stad livsmedelskontroll
AB97DB5B-A36D-473C-B0E1-8477FA1FB617,Kryp In Kungsholmen,Norra agnegatan 39,,"Restaurang-, catering- och barverksamhet",,2025-09-24,Utan avvikelse,10,59.33201539602131,18.042670954546942,Stockholms stad livsmedelskontroll
3DDCB3FE-FFCD-420C-B857-67F22527D039,Kulturför. Tellus,Vattenledningsvägen 46,,"Restaurang-, catering- och barverksamhet",7.0,2024-03-07,Utan avvikelse,8,59.30198001097094,18.007635431635535,Stockholms stad livsmedelskontroll
51248B57-B8FF-405A-B301-7F0DC2431D2A,Kulturhuset Stories,Sergels Torg 3,,"Restaurang-, catering- och barverksamhet",6.0,2024-05-15,Utan avvikelse,11,59.33222393336551,18.06551223900486,Stockholms stad livsmedelskontroll
F18C96E9-9B1F-4008-B3F3-69CFEBE92126,"Kungliga svenska balettskolan, Söder mälarstrand 39",Söder mälarstrand 39,,"Restaurang-, catering- och barverksamhet",,2025-01-17,Utan avvikelse,8,59.32068500979764,18.051911557098183,Stockholms stad livsmedelskontroll
A3B9B441-4910-4B45-8262-AF14C342E51A,Kungsbud,Kontrollvägen 11,,Transport och lagring,7.0,2024-10-03,Utan avvikelse,4,59.293560132873644,18.001947870249552,Stockholms stad livsmedelskontroll
CEC6B773-1BFC-4874-8F07-7F935EDC5C74,Kungsbud AB,Kontrollvägen 11,,Transport och lagring,,2024-04-03,Utan avvikelse,4,59.29355989947014,18.001948589719813,Stockholms stad livsmedelskontroll
58379ECF-DEFB-4AAD-807D-D679717146A8,Kungsfisk,Norra agnegatan 41,,"Restaurang-, catering- och barverksamhet",,2025-07-25,,24,59.33223938698395,18.04278644841852,Stockholms stad livsmedelskontroll
29C15315-498A-4FCD-A9B7-CA1128EAF5A2,Kungsholmens Friskola,Pipersgatan 18,,"Restaurang-, catering- och barverksamhet",5.0,2025-02-03,Utan avvikelse,7,59.33073319635491,18.045974258945385,Stockholms stad livsmedelskontroll
87185B9E-6F48-4C79-BD92-EE6AE90A7427,Kungsholmens Vinbar,Fleminggatan 62B,,"Restaurang-, catering- och barverksamhet",7.0,2025-03-11,Utan avvikelse,24,59.33507381571658,18.028796873762612,Stockholms stad livsmedelskontroll
63BEA721-A32D-4120-B416-E2A1E786C1AE,Kungstensgatan 12 Café & Restaurang,Kungstensgatan 12,,"Restaurang-, catering- och barverksamhet",6.0,2025-05-15,Utan avvikelse,27,59.34275490957962,18.06258012580413,Stockholms stad livsmedelskontroll
67B59535-A8B0-4B65-A0E4-8EC3362F58F2,Kunskapsskolan Spånga,Salagatan 42,,"Restaurang-, catering- och barverksamhet",5.0,2025-03-26,Utan avvikelse,8,59.386178259054255,17.889091036272436,Stockholms stad livsmedelskontroll
365B4CD6-3CE3-411F-B187-5C70A5B3C922,Kvarnens Café,Kvarnbacksvägen 131,,"Restaurang-, catering- och barverksamhet",,2025-01-09,Utan avvikelse,10,59.34023171176319,17.941564461338768,Stockholms stad livsmedelskontroll
4141C45B-8E93-41BF-AA63-D150C41E802B,Kyl o Frysexpressen Mälardalen AB,Partihandlarvägen 46,,Transport och lagring,5.0,2024-06-04,Avvikelse,1,59.29322547144571,18.025725673848054,Stockholms stad livsmedelskontroll
89CA5ED7-F55F-4135-961A-B19244B3BDF6,Källaren Movitz,Tyska Brinken 34,,"Restaurang-, catering- och barverksamhet",7.0,2025-09-03,Utan avvikelse,20,59.32345158927145,18.069763360104368,Stockholms stad livsmedelskontroll
7A58CA85-0F20-48F2-AA61-A0BE9BBC977A,Kärrtorps Krog,Lågskärsvägen 6,,"Restaurang-, catering- och barverksamhet",7.0,2025-09-18,Utan avvikelse,17,59.28470500536388,18.11303488963005,Stockholms stad livsmedelskontroll
7028E448-5CBA-4110-AAB5-7D94C9062D98,Körsbär,Tobaksvägen 6,,"Restaurang-, catering- och barverksamhet",7.0,2025-02-27,Utan avvikelse,14,59.2550802317587,18.078808587538063,Stockholms stad livsmedelskontroll
D40342EE-C5FF-4B8A-BC83-39B8B1FFA332,Kötthallen Sorunda Aktiebolag,Elektravägen 15,,"Malet kött, köttberedningar och maskinurbenat kött",3.0,2025-08-27,,109,59.29646773364332,18.014847196517923,Stockholms stad livsmedelskontroll
4290F587-1CBE-4305-A9A5-E0123CBD1874,L Avventura,Sveavägen 77,,"Restaurang-, catering- och barverksamhet",4.0,2025-06-19,Utan avvikelse,33,59.344410213110095,18.05453400014774,Stockholms stad livsmedelskontroll
811F029C-BF33-43C9-9AFB-8B55FE518357,LFG Import & Export AB,Partihandlarvägen 2,,Partihandel,7.0,2025-09-16,,21,59.29239825390433,18.031901869413527,Stockholms stad livsmedelskontroll
27D9C07A-513B-43C3-80C5-CFEB39256CDC,LR Health & Beauty systems ab,,,Övrigt,,2025-09-19,,16,,,Stockholms stad livsmedelskontroll
C286BBC4-1F5C-42CC-BB46-A8D13FC201BA,LU,Skånegatan 88,,"Restaurang-, catering- och barverksamhet",,2025-04-09,Utan avvikelse,19,59.31242494267531,18.081428345866385,Stockholms stad livsmedelskontroll
DC2D63DF-EBC3-4576-9867-7D88C52188ED,La Barra,Norrlandsgatan 7,,"Restaurang-, catering- och barverksamhet",5.0,2025-04-10,Utan avvikelse,9,59.33381309259524,18.07116885316621,Stockholms stad livsmedelskontroll
5AF000F2-DE4E-4BCE-AF95-DD94021D5120,La Boca Doce,Fredsgatan 12,,"Restaurang-, catering- och barverksamhet",6.0,2024-11-20,Utan avvikelse,16,59.328678723976594,18.064416293813743,Stockholms stad livsmedelskontroll
648D11F4-CBA5-4392-82CF-F13B5DC4391D,La Familia Glass & Cafe,,,"Restaurang-, catering- och barverksamhet",7.0,2025-01-31,Utan avvikelse,6,59.24296244233137,18.091361701666383,Stockholms stad livsmedelskontroll
BB8B6400-8D18-4E2F-B6BC-533CDC6083D7,La Favorita,Bäckvägen 104,,"Restaurang-, catering- och barverksamhet",6.0,2025-01-21,Utan avvikelse,10,59.30171940043377,17.988450400913592,Stockholms stad livsmedelskontroll
6F2B24F2-F6D6-4CDB-A4D4-CB01E6392820,La Pizza,Sankt Eriksgatan 98,,"Restaurang-, catering- och barverksamhet",7.0,2025-03-13,Utan avvikelse,9,59.34306925682228,18.039137101877348,Stockholms stad livsmedelskontroll
FBB94D10-3082-4375-8860-BC2E44E95055,La Venezia,Västgötagatan 22,,"Restaurang-, catering- och barverksamhet",8.0,2025-06-12,Utan avvikelse,8,59.3118258576925,18.071635790622842,Stockholms stad livsmedelskontroll
19D914EF-3E0D-4F91-9A34-810695DE4BE3,Lady Hamilton Hotel,Storkyrkobrinken 5,,"Restaurang-, catering- och barverksamhet",5.0,2025-09-15,Utan avvikelse,10,59.32571395351856,18.069276177216643,Stockholms stad livsmedelskontroll
ACC1C114-6B73-4011-B347-51CC572E8EE3,Lady R,Pargasgatan 13,,Detaljhandel,,2024-04-23,Utan avvikelse,8,59.41487963907188,17.906642685762797,Stockholms stad livsmedelskontroll
AB18A635-3CE9-444F-A268-84DC38264F9B,"Lalibela Bar & Restaurang, Drottningholmsvägen 46",Drottningholmsvägen 46,,"Restaurang-, catering- och barverksamhet",5.0,2024-10-25,Utan avvikelse,14,59.332027578991024,18.02252392092936,Stockholms stad livsmedelskontroll
1DF2A8A7-6F76-4DBF-803C-1048DE771FCD,Lao Wai,Luntmakargatan 74,,"Restaurang-, catering- och barverksamhet",7.0,2025-04-08,Utan avvikelse,22,59.34210127518747,18.05902909347898,Stockholms stad livsmedelskontroll
818A5EDD-B1AF-47B9-BC13-47C606552526,Larex AB underobjekt,Blasieholmsgatan 4A,,Partihandel,8.0,2025-06-10,Utan avvikelse,2,59.329901580220714,18.07718990343092,Stockholms stad livsmedelskontroll
A91ED2A7-D3F6-4083-88F0-AC75753BBA0A,Laserdome,Instrumentvägen 25,,"Restaurang-, catering- och barverksamhet",7.0,2024-05-17,Utan avvikelse,10,59.305883905218515,17.982585710174416,Stockholms stad livsmedelskontroll
57EECF0E-985B-4185-B0E3-6DBED961D058,Le Bon Canon,Scheelegatan 3,,"Restaurang-, catering- och barverksamhet",,2025-06-26,Utan avvikelse,21,59.32947373957026,18.043259860517168,Stockholms stad livsmedelskontroll
F5F57992-8BDE-4D08-9BFC-2DEE67CFA0CF,Le Kebab Hammarby allé,Hammarby allé 151,,"Restaurang-, catering- och barverksamhet",,2024-06-13,Utan avvikelse,6,59.30291710247874,18.101101308727678,Stockholms stad livsmedelskontroll
7BE7DA2E-9EBF-4035-9ED8-E4275B6977D0,Le PassePartout,Wargentinsgatan 5,,"Restaurang-, catering- och barverksamhet",6.0,2025-03-19,Utan avvikelse,19,59.33283661402775,18.04069481056148,Stockholms stad livsmedelskontroll
4E303995-FA34-4DC9-802D-C5B4642EF856,Lebanon MezaLounge,Hamngatan 6,,"Restaurang-, catering- och barverksamhet",5.0,2025-03-05,Utan avvikelse,21,59.333072118607575,18.07408742418289,Stockholms stad livsmedelskontroll
BE2BEB4F-A285-4C01-AEC1-25C16CE11B96,Lemon & Chili.,Långholmsgatan 9B,,"Restaurang-, catering- och barverksamhet",,2025-02-26,Utan avvikelse,18,59.31731215314141,18.033126930262114,Stockholms stad livsmedelskontroll
E616E4C7-66AA-4B45-A792-8EEE087AD666,Leoparden,Tegnérgatan 16,,"Restaurang-, catering- och barverksamhet",5.0,2025-04-17,Utan avvikelse,20,59.33984740503849,18.060659402711515,Stockholms stad livsmedelskontroll
3E306B1E-6D30-4E82-AB37-1353304FEACF,Lerkrogen personalservering,Lerkrogsvägen 19,,"Restaurang-, catering- och barverksamhet",5.0,2024-10-18,Utan avvikelse,12,59.29033733637991,18.007123969034485,Stockholms stad livsmedelskontroll
E63F180B-4D9F-4F61-923E-23E72C645FBD,Lidl,Havsörnsvägen 3,,Detaljhandel,7.0,2025-02-12,Utan avvikelse,14,59.24671226748132,18.065646044832796,Stockholms stad livsmedelskontroll
26107EB8-5D6C-4A43-BFB0-C58B4ED6FA7A,Lidl,Sankt Göransgatan 72,,Detaljhandel,7.0,2024-02-15,Utan avvikelse,9,59.3336280899994,18.030956642050604,Stockholms stad livsmedelskontroll
BAA27AC5-4DDD-4C48-A7C0-B0DFA24470A3,Life City Ahouse,Solnavägen 3A,,"Restaurang-, catering- och barverksamhet",,2025-02-03,Utan avvikelse,1,59.346703861203395,18.03174463512553,Stockholms stad livsmedelskontroll
CD0B7163-40BD-4459-AF90-4DD736B0373E,Lilla Delikatessboden,Ängby Torg 8,,Detaljhandel,7.0,2024-10-16,Utan avvikelse,9,59.347171744841155,17.90777854748854,Stockholms stad livsmedelskontroll
1002F927-6AFA-4502-B420-D54E4DE29764,Lilla Parkkaféet,Djurgårdsslätten 76A,,"Restaurang-, catering- och barverksamhet",,2025-07-15,Utan avvikelse,11,59.323908844990065,18.098928665527517,Stockholms stad livsmedelskontroll
414A5123-1281-4780-8008-DEC61C68D7D3,"Lillebil AB, transportör",Flygfältsgatan 2A,,Transport och lagring,7.0,2024-02-20,Utan avvikelse,2,59.26476464202713,18.126241764788354,Stockholms stad livsmedelskontroll
92F1CC45-3EF5-42E7-B198-32562F689E38,Lilys Burger,Hornsbergs Strand 47,,"Restaurang-, catering- och barverksamhet",5.0,2025-01-29,Utan avvikelse,11,59.34045372428491,18.007995514958452,Stockholms stad livsmedelskontroll
4620AD50-C903-496F-8D51-64E965CD1A9C,Linaz livsmedel,Vittangiplan 32,,Detaljhandel,,2025-03-19,Utan avvikelse,4,59.36216914356815,17.871866826395024,Stockholms stad livsmedelskontroll
966217B2-60CA-4A38-AE44-E893AD1C0C63,Linde kiosk,Johanneshovsvägen 121A,,Detaljhandel,,2025-02-03,Utan avvikelse,7,59.29354887431819,18.06344041707295,Stockholms stad livsmedelskontroll
27A16B8B-A1F8-45D1-B68A-DAA1DD5119D2,Linnea Loquest,Smältvägen 19,,Detaljhandel,,2025-02-25,Utan avvikelse,3,59.353615082109854,17.96348900241337,Stockholms stad livsmedelskontroll
4FA4A077-04DE-4B12-B0E5-B63E0D3E2E0C,Linnégården,Linnégatan 61,,"Restaurang-, catering- och barverksamhet",,2025-04-29,,13,59.336145993243065,18.08605421427597,Stockholms stad livsmedelskontroll
F445EBA7-D5CB-497C-83AB-AF132A8E02FF,Lion Bar Gärdet,Rindögatan 52,,"Restaurang-, catering- och barverksamhet",6.0,2024-01-19,Utan avvikelse,10,59.34608825103431,18.100742624294444,Stockholms stad livsmedelskontroll
0BF5240A-2A1E-43DB-8B7C-273958581B6A,"Lion bar, Roslagsgatan",Roslagsgatan 20,,"Restaurang-, catering- och barverksamhet",6.0,2024-11-13,,8,59.34666099586415,18.059863067147553,Stockholms stad livsmedelskontroll
5037C76B-98F0-45AE-A4E3-1A889F2F03C7,LionBar,Sveavägen 74,,"Restaurang-, catering- och barverksamhet",7.0,2025-06-13,Utan avvikelse,19,59.33986576398094,18.05978082237534,Stockholms stad livsmedelskontroll
4BDFBA96-10DF-4078-8A45-B94125A404AB,Little Britain,Lilla Nygatan 11,,Detaljhandel,8.0,2025-02-05,Utan avvikelse,5,59.32395494936716,18.068499779885837,Stockholms stad livsmedelskontroll
8EF73213-11B6-4926-94AC-E3AA6D0FAEE2,Little Cashew Thai Wok,Ringvägen 16,,"Restaurang-, catering- och barverksamhet",6.0,2025-09-11,Utan avvikelse,18,59.31565285487383,18.049890800213884,Stockholms stad livsmedelskontroll
FE28729F-52C3-44A0-95CD-25D9696B120C,Livs Himalaya AB,Valhallavägen 67,,Detaljhandel,8.0,2025-05-21,,17,59.34650374806651,18.069248209396758,Stockholms stad livsmedelskontroll
6CF66AE8-F9E6-4A30-82C3-C56383A11311,Logisty Scandinavia AB,Klarabergsviadukten 63,,Detaljhandel,,2025-04-24,Utan avvikelse,7,59.33021061661003,18.055199850951844,Stockholms stad livsmedelskontroll
47107BE5-5AC8-42F2-8F7F-574C114D4D32,Lord & Al Dente,Danmarksgatan 19,,"Restaurang-, catering- och barverksamhet",5.0,2025-04-25,Avvikelse,22,59.40184128239751,17.943560505593553,Stockholms stad livsmedelskontroll
F17C39C8-3E2D-4FD9-B794-DCA9960C8B7F,Lord Nelson Hotel,Västerlånggatan 22,,"Restaurang-, catering- och barverksamhet",7.0,2024-08-20,Utan avvikelse,8,59.325319132445536,18.068994337754688,Stockholms stad livsmedelskontroll
B1264482-87A9-4E61-8A0F-873187FAA0F1,Lucky Bowl,Sveavägen 118,,"Restaurang-, catering- och barverksamhet",7.0,2025-03-27,Utan avvikelse,8,59.34461634852963,18.055307618024475,Stockholms stad livsmedelskontroll
FE90B1A8-F376-43EF-89DA-B65CCB4E2256,Lucky Bowl Kungsholmen,Sankt Göransgatan 64,,"Restaurang-, catering- och barverksamhet",7.0,2024-01-18,Utan avvikelse,6,59.333223670327506,18.032888845334917,Stockholms stad livsmedelskontroll
790BEDAE-B5C0-4C43-9BE4-5104D2D19A7B,Ludvig Sääf mf,Siktgatan 11,,Partihandel,8.0,2024-06-11,Utan avvikelse,4,59.369847684776325,17.85887577092698,Stockholms stad livsmedelskontroll
324093B8-50C8-4474-AE58-0175CA934213,Lulu Sushi,Blecktornsgränd 8,,"Restaurang-, catering- och barverksamhet",5.0,2025-06-11,Utan avvikelse,20,59.31979274093141,18.06266085534435,Stockholms stad livsmedelskontroll
19A21D12-38B9-4AF2-9F52-D6B161538747,Lulus Sushi och Poke,Tellusborgsvägen 77A,,"Restaurang-, catering- och barverksamhet",5.0,2024-02-15,Utan avvikelse,13,59.297850964878776,18.00212362137104,Stockholms stad livsmedelskontroll
BE44F694-E4BD-4827-AF76-6AAFE34CFC65,Luthman Backlund Foods Europe AB,Eriksbergsgatan 14,,Övrigt,8.0,2025-01-31,Utan avvikelse,7,59.34089350450502,18.06902591713404,Stockholms stad livsmedelskontroll
6BEEAA88-85CB-4478-8E59-83C068029D66,"Lyckebo Trädgårdscafe, Kyrkhamnsvägen 20",Kyrkhamnsvägen 20,,"Restaurang-, catering- och barverksamhet",7.0,2024-06-27,Utan avvikelse,6,59.388638271130866,17.78048785384528,Stockholms stad livsmedelskontroll
52D8DCFA-1112-419D-9083-14327592DBCE,Lyx Konfektyr,Siktgatan 2,,Annan livsmedelsframställning,8.0,2025-06-05,Utan avvikelse,4,59.37200314676822,17.859886975580487,Stockholms stad livsmedelskontroll
1A5618C4-A846-4F2E-BE74-8A2051CF4B24,Långbro Värdshus,Stora Mans Väg 4,,"Restaurang-, catering- och barverksamhet",4.0,2024-10-10,Utan avvikelse,11,59.28281186662788,17.97100166909582,Stockholms stad livsmedelskontroll
89EE5F4B-090C-4E81-8AD8-4EC4719D21F2,Långholmen Padel Club,Alstaviksvägen 21,,Detaljhandel,,2024-06-17,Utan avvikelse,6,59.32216925141781,18.026455877047702,Stockholms stad livsmedelskontroll
545DE097-D495-4971-822C-597B1B7F2536,Långsjöns dagliga verksamhet,Långbrodalsvägen 143,,"Restaurang-, catering- och barverksamhet",7.0,2024-11-14,Utan avvikelse,7,59.26933821888042,17.97253874595289,Stockholms stad livsmedelskontroll
811455FF-7C81-4C66-9E91-0F4725E1CE15,M Minilivs.,Enspännargatan 14,,Detaljhandel,,2024-08-07,Utan avvikelse,10,59.3702691282134,17.840293789513986,Stockholms stad livsmedelskontroll
B900596A-878B-40BD-A959-75557ED51EC6,M&D Produktion,Krossgatan 40,,"Allmänna verksamhetsanläggningar (kyl- och fryshus, ompaketering och ompaketering av förpackningar, grossistmarknader, kylfartyg)",5.0,2025-05-27,,26,59.373209657935114,17.856778804329693,Stockholms stad livsmedelskontroll
07593F42-0B1E-4DC5-9631-B3390356DAB6,M/S Gustaf III,,,"Restaurang-, catering- och barverksamhet",,2025-04-22,Utan avvikelse,18,59.330905295426255,18.0769673138652,Stockholms stad livsmedelskontroll
E05545F7-9836-471C-B528-432B87C5AEE0,M/S Merceditas,,,"Restaurang-, catering- och barverksamhet",,2024-05-24,Utan avvikelse,10,59.331954783838235,18.085237501299677,Stockholms stad livsmedelskontroll
875C64D4-7C89-4092-8D77-211250E1132D,M/S Mysing,Södra blasieholmshamnen 11,,"Restaurang-, catering- och barverksamhet",7.0,2024-06-19,Utan avvikelse,9,59.32956256006026,18.074081788037166,Stockholms stad livsmedelskontroll
C4402ED2-279A-4A0F-B860-86D4BE063B38,M/S Nämdö,,,"Restaurang-, catering- och barverksamhet",7.0,2024-11-14,Utan avvikelse,12,59.32944752748654,18.070566158089196,Stockholms stad livsmedelskontroll
B76D026B-D06F-46C5-8386-13216C4EC052,M/S Prins Carl Philip,,,"Restaurang-, catering- och barverksamhet",,2025-08-14,,22,59.33010762907511,18.052814090249136,Stockholms stad livsmedelskontroll
F8056A6E-4D6C-4D69-9A19-0B3633E0FAD3,M/S Riddarfjärden,,,"Restaurang-, catering- och barverksamhet",7.0,2025-07-08,Utan avvikelse,5,59.32516001986896,18.080358358720154,Stockholms stad livsmedelskontroll
C0A46F89-EA4A-4D95-9BC4-3CF50DC959B0,M/S Riddarholmen,,,"Restaurang-, catering- och barverksamhet",7.0,2025-04-22,Utan avvikelse,21,59.32516001986896,18.080358358720154,Stockholms stad livsmedelskontroll
B4EF6D62-67EC-45A6-A58E-90E8C3E4F471,M/S Sjöbris,Strandvägen 17,,"Restaurang-, catering- och barverksamhet",7.0,2025-06-17,Utan avvikelse,18,59.33180961560729,18.083641725305707,Stockholms stad livsmedelskontroll
BF838230-9F1D-47CB-A202-C521CE4A10FB,M/S Viggen,Skeppsbron 10,,"Restaurang-, catering- och barverksamhet",8.0,2025-08-18,,3,59.32570169664227,18.075195541090178,Stockholms stad livsmedelskontroll
05687075-004D-4A5F-930F-36F9BDD8D44A,M/S Waxholm III,,,"Restaurang-, catering- och barverksamhet",6.0,2025-05-07,Utan avvikelse,20,59.33132466557755,18.083974322859145,Stockholms stad livsmedelskontroll
2D9EF1E8-3556-4794-B673-F5296B4F1A0A,M/Y Arona,,,"Restaurang-, catering- och barverksamhet",7.0,2024-07-10,Utan avvikelse,8,59.32690638609956,18.053276367945774,Stockholms stad livsmedelskontroll
381EA12A-0450-4BDF-8823-3FA15ECC07B8,M/s Ballerina,,,"Restaurang-, catering- och barverksamhet",8.0,2025-06-27,Utan avvikelse,5,59.33180961560729,18.083641725305707,Stockholms stad livsmedelskontroll
89702B80-407F-4577-8281-9958DECE3DF8,M/s Segelkronan,,,"Restaurang-, catering- och barverksamhet",6.0,2024-08-27,Utan avvikelse,7,59.32438887519133,18.08874523737269,Stockholms stad livsmedelskontroll
114B74FF-E025-4601-BDD4-C66CD7BFEFB5,M/s Sjögull,,,"Restaurang-, catering- och barverksamhet",7.0,2024-08-22,Utan avvikelse,9,59.33132466557755,18.083974322859145,Stockholms stad livsmedelskontroll
89EBF4E4-A22F-410C-9474-DAF8D5450C50,M/s Teaterskeppet,,,"Restaurang-, catering- och barverksamhet",6.0,2024-05-28,Utan avvikelse,7,59.32133982443577,18.07386870564414,Stockholms stad livsmedelskontroll
00171FFF-3B23-496A-9AC1-C2B52AE1C7E4,MALMØ,Götgatan 100,,"Restaurang-, catering- och barverksamhet",7.0,2025-09-30,Utan avvikelse,11,59.308564972614484,18.075824845434216,Stockholms stad livsmedelskontroll
989A0456-5CA6-4DF6-B6A7-A22BA31ACEED,MD Habibur Food Truck,,,"Restaurang-, catering- och barverksamhet",7.0,2024-05-06,Utan avvikelse,12,,,Stockholms stad livsmedelskontroll
2B9F0BD0-255B-4C30-B8BE-4E864F9335FD,MGL Sushi,Fredsborgstorget 4,,"Restaurang-, catering- och barverksamhet",7.0,2025-08-13,Utan avvikelse,7,59.30721981435456,18.026877342141276,Stockholms stad livsmedelskontroll
684F0F79-71AE-47CC-94A7-9B9145F6FC85,MSB Center AB,Finspångsgatan 30,,Partihandel,,2025-02-17,,2,59.38838255399639,17.88867172447779,Stockholms stad livsmedelskontroll
234B4CD9-ACF3-4617-9714-D219712ADFF5,Mackans Matlådor,Trollesundsvägen 102,,Detaljhandel,7.0,2024-11-29,Utan avvikelse,8,59.26123161368342,18.047592656164507,Stockholms stad livsmedelskontroll
DB3AA3F1-9F6F-4135-B496-F3F81274C8B2,Made in Sweden,Folkungagatan 102,,"Restaurang-, catering- och barverksamhet",7.0,2025-03-27,Utan avvikelse,20,59.31527525710672,18.082775816458277,Stockholms stad livsmedelskontroll
1600CA53-DAC8-4AB1-BB60-526AE3F0D0E4,Magari Pizza,Sankt eriksgatan 110,,"Restaurang-, catering- och barverksamhet",7.0,2025-09-02,,19,59.34552194574124,18.040049351349214,Stockholms stad livsmedelskontroll
144F0271-012B-4600-BF60-58BCFA459B3E,Magelungen Gymnasieskola Liljeholmen,Trekantsvägen 7,,"Restaurang-, catering- och barverksamhet",,2025-10-16,,2,59.313267855324575,18.022795225203513,Stockholms stad livsmedelskontroll
64986DE3-C4EA-4917-B6F6-F79C63EC408B,Maghil Kitchen,Vintrosagatan 7,,"Restaurang-, catering- och barverksamhet",,2025-09-29,Utan avvikelse,8,59.26275566143461,18.0160835804932,Stockholms stad livsmedelskontroll
2446210A-54B6-4120-AC38-3885D6606635,Mahalo,Odengatan 26,,"Restaurang-, catering- och barverksamhet",7.0,2025-03-24,Utan avvikelse,15,59.34556525119196,18.061161704083364,Stockholms stad livsmedelskontroll
A20FC5FE-976E-46B0-AC44-AD0A32CD0770,Mama Yes asian kitchen,Sjövikstorget 9,,"Restaurang-, catering- och barverksamhet",5.0,2025-01-15,Utan avvikelse,21,59.307524317327726,18.030090252368897,Stockholms stad livsmedelskontroll
C4EFACFC-DA04-4DA7-832C-9628EA6B034F,Mandarin Sea City,Hammarby Allé 147,,"Restaurang-, catering- och barverksamhet",5.0,2025-02-18,Utan avvikelse,15,59.30298243175356,18.100931113201852,Stockholms stad livsmedelskontroll
5BD38CB1-6008-410B-B4FE-379B3BF927C8,Mannheimer Swartling Personalrest,Norrlandsgatan 21,,"Restaurang-, catering- och barverksamhet",7.0,2025-07-03,Utan avvikelse,16,59.335309093922056,18.07084186062834,Stockholms stad livsmedelskontroll
D5A851F2-D0BD-403F-81E0-F1DAEE2339B1,Mariatorgets mikrobryggeri,Per Lindeströms Väg 92,,Framställning av drycker,8.0,2024-12-05,Utan avvikelse,5,59.29698382905949,18.103738924307745,Stockholms stad livsmedelskontroll
BE5628CC-154D-43AB-BAD3-A15DCD8C0E91,"Marrakech Restaurang, Sveavägen 23",Sveavägen 23,,"Restaurang-, catering- och barverksamhet",,2025-10-06,Utan avvikelse,14,59.33577318144241,18.062956219300318,Stockholms stad livsmedelskontroll
108D508B-5D15-47FB-9F53-48250F945A51,Martin & Servera AB Underobjekt,Lindhagensgatan 133,,,8.0,2024-01-10,Utan avvikelse,2,59.29468608098419,18.036536936481138,Stockholms stad livsmedelskontroll
27500720-DC7E-4601-9100-A342D4131E04,Martin & Servera restaurangbutik,Sockengränd 3,,Partihandel,5.0,2025-06-17,Utan avvikelse,12,59.28689914661035,18.04923113929733,Stockholms stad livsmedelskontroll
